Country,Code,Date,Sex,Age,AgeInt,Cases,Deaths,Tests
Italy,ITbol09.03.2020,09.03.2020,b,30,10,488.5,0,NA
Italy,ITbol09.03.2020,09.03.2020,b,40,10,926.1,1,NA
Italy,ITbol09.03.2020,09.03.2020,b,50,10,1510.2,3,NA
Italy,ITbol09.03.2020,09.03.2020,b,60,10,1528.9,37,NA
Italy,ITbol09.03.2020,09.03.2020,b,70,10,1855.3,114,NA
Italy,ITbol09.03.2020,09.03.2020,b,80,10,438.8,45.4,NA
Italy,ITbol09.03.2020,09.03.2020,b,90,10,291.3,43.3,NA
Italy,ITbol09.03.2020,09.03.2020,b,100,10,862.3,113.3,NA
Italy,ITbol16.03.2020,16.03.2020,b,0,10,121.9,0,NA
Italy,ITbol16.03.2020,16.03.2020,b,10,10,187.3,0,NA
Italy,ITbol16.03.2020,16.03.2020,b,20,10,977,0,NA
Italy,ITbol16.03.2020,16.03.2020,b,30,10,1688.1,4,NA
Italy,ITbol16.03.2020,16.03.2020,b,40,10,3016.5,9,NA
Italy,ITbol16.03.2020,16.03.2020,b,50,10,4768.1,46,NA
Italy,ITbol16.03.2020,16.03.2020,b,60,10,4469.9,144,NA
Italy,ITbol16.03.2020,16.03.2020,b,70,10,5159.9,602,NA
Italy,ITbol16.03.2020,16.03.2020,b,80,10,3900.9,727,NA
Italy,ITbol16.03.2020,16.03.2020,b,90,10,373.2,98.3,NA
Italy,ITbol16.03.2020,16.03.2020,b,100,10,395.3,66.7,NA
Italy,ITbol16.03.2020,16.03.2020,f,0,10,45.3,0,NA
Italy,ITbol16.03.2020,16.03.2020,f,10,10,87.7,0,NA
Italy,ITbol16.03.2020,16.03.2020,f,20,10,520.9,0,NA
Italy,ITbol16.03.2020,16.03.2020,f,30,10,800,0,NA
Italy,ITbol16.03.2020,16.03.2020,f,40,10,1435.7,4,NA
Italy,ITbol16.03.2020,16.03.2020,f,50,10,2017,12,NA
Italy,ITbol16.03.2020,16.03.2020,f,60,10,1396.4,29,NA
Italy,ITbol16.03.2020,16.03.2020,f,70,10,1633.2,130,NA
Italy,ITbol16.03.2020,16.03.2020,f,80,10,1529.4,234,NA
Italy,ITbol16.03.2020,16.03.2020,f,90,10,213.5,49.7,NA
Italy,ITbol16.03.2020,16.03.2020,f,100,10,262.1,34.3,NA
Italy,ITbol16.03.2020,16.03.2020,m,0,10,75.5,0,NA
Italy,ITbol16.03.2020,16.03.2020,m,10,10,97.7,0,NA
Italy,ITbol16.03.2020,16.03.2020,m,20,10,421.8,0,NA
Italy,ITbol16.03.2020,16.03.2020,m,30,10,834.6,4,NA
Italy,ITbol16.03.2020,16.03.2020,m,40,10,1501.1,5,NA
Italy,ITbol16.03.2020,16.03.2020,m,50,10,2650.8,34,NA
Italy,ITbol16.03.2020,16.03.2020,m,60,10,3027.4,113,NA
Italy,ITbol16.03.2020,16.03.2020,m,70,10,3484.4,469,NA
Italy,ITbol16.03.2020,16.03.2020,m,80,10,2337.7,491,NA
Italy,ITbol16.03.2020,16.03.2020,m,90,10,177.3,39.8,NA
Italy,ITbol16.03.2020,16.03.2020,m,100,10,111.7,41.2,NA
Italy,ITbol19.03.2020,19.03.2020,b,0,10,206.2,0,NA
Italy,ITbol19.03.2020,19.03.2020,b,10,10,271.5,0,NA
Italy,ITbol19.03.2020,19.03.2020,b,20,10,1381.8,0,NA
Italy,ITbol19.03.2020,19.03.2020,b,30,10,2539.4,9,NA
Italy,ITbol19.03.2020,19.03.2020,b,40,10,4421,25,NA
Italy,ITbol19.03.2020,19.03.2020,b,50,10,6872.9,83,NA
Italy,ITbol19.03.2020,19.03.2020,b,60,10,6373,312,NA
Italy,ITbol19.03.2020,19.03.2020,b,70,10,7161.5,1090,NA
Italy,ITbol19.03.2020,19.03.2020,b,80,10,5382.4,1243,NA
Italy,ITbol19.03.2020,19.03.2020,b,90,10,570.9,168.3,NA
Italy,ITbol19.03.2020,19.03.2020,b,100,10,550.5,116.7,NA
Italy,ITbol19.03.2020,19.03.2020,f,0,10,84.5,0,NA
Italy,ITbol19.03.2020,19.03.2020,f,10,10,117.7,0,NA
Italy,ITbol19.03.2020,19.03.2020,f,20,10,736.4,0,NA
Italy,ITbol19.03.2020,19.03.2020,f,30,10,1209.1,2,NA
Italy,ITbol19.03.2020,19.03.2020,f,40,10,2135.6,9,NA
Italy,ITbol19.03.2020,19.03.2020,f,50,10,2943.4,19,NA
Italy,ITbol19.03.2020,19.03.2020,f,60,10,2037,57,NA
Italy,ITbol19.03.2020,19.03.2020,f,70,10,2303.6,246,NA
Italy,ITbol19.03.2020,19.03.2020,f,80,10,2112.5,402,NA
Italy,ITbol19.03.2020,19.03.2020,f,90,10,324.3,33.8,NA
Italy,ITbol19.03.2020,19.03.2020,f,100,10,373.8,121.2,NA
Italy,ITbol19.03.2020,19.03.2020,m,0,10,118.7,0,NA
Italy,ITbol19.03.2020,19.03.2020,m,10,10,150.8,0,NA
Italy,ITbol19.03.2020,19.03.2020,m,20,10,606.4,0,NA
Italy,ITbol19.03.2020,19.03.2020,m,30,10,1268,7,NA
Italy,ITbol19.03.2020,19.03.2020,m,40,10,2198.2,16,NA
Italy,ITbol19.03.2020,19.03.2020,m,50,10,3796.1,63,NA
Italy,ITbol19.03.2020,19.03.2020,m,60,10,4244.6,252,NA
Italy,ITbol19.03.2020,19.03.2020,m,70,10,4728.3,837,NA
Italy,ITbol19.03.2020,19.03.2020,m,80,10,3175.7,835,NA
Italy,ITbol19.03.2020,19.03.2020,m,90,10,259.6,68.8,NA
Italy,ITbol19.03.2020,19.03.2020,m,100,10,139.6,60.2,NA
Italy,ITbol23.03.2020,23.03.2020,b,0,10,319.6,0,NA
Italy,ITbol23.03.2020,23.03.2020,b,10,10,388,0,NA
Italy,ITbol23.03.2020,23.03.2020,b,20,10,2203.2,0,NA
Italy,ITbol23.03.2020,23.03.2020,b,30,10,4015.4,12,NA
Italy,ITbol23.03.2020,23.03.2020,b,40,10,7304,41,NA
Italy,ITbol23.03.2020,23.03.2020,b,50,10,11337.5,168,NA
Italy,ITbol23.03.2020,23.03.2020,b,60,10,10476.1,541.1,NA
Italy,ITbol23.03.2020,23.03.2020,b,70,10,11377.7,1768.4,NA
Italy,ITbol23.03.2020,23.03.2020,b,80,10,8622.7,2023.4,NA
Italy,ITbol23.03.2020,23.03.2020,b,90,10,1084.6,161.4,NA
Italy,ITbol23.03.2020,23.03.2020,b,100,10,860.2,303.7,NA
Italy,ITbol23.03.2020,23.03.2020,f,0,10,135.7,0,NA
Italy,ITbol23.03.2020,23.03.2020,f,10,10,185,0,NA
Italy,ITbol23.03.2020,23.03.2020,f,20,10,1172.3,0,NA
Italy,ITbol23.03.2020,23.03.2020,f,30,10,1962.6,3,NA
Italy,ITbol23.03.2020,23.03.2020,f,40,10,3591.4,10,NA
Italy,ITbol23.03.2020,23.03.2020,f,50,10,4913.6,38,NA
Italy,ITbol23.03.2020,23.03.2020,f,60,10,3423.5,99,NA
Italy,ITbol23.03.2020,23.03.2020,f,70,10,3802.6,390,NA
Italy,ITbol23.03.2020,23.03.2020,f,80,10,3609.5,656,NA
Italy,ITbol23.03.2020,23.03.2020,f,90,10,637.2,71,NA
Italy,ITbol23.03.2020,23.03.2020,f,100,10,611.6,182,NA
Italy,ITbol23.03.2020,23.03.2020,m,0,10,181.9,0,NA
Italy,ITbol23.03.2020,23.03.2020,m,10,10,201,0,NA
Italy,ITbol23.03.2020,23.03.2020,m,20,10,987.8,0,NA
Italy,ITbol23.03.2020,23.03.2020,m,30,10,1997.6,9,NA
Italy,ITbol23.03.2020,23.03.2020,m,40,10,3618.4,31,NA
Italy,ITbol23.03.2020,23.03.2020,m,50,10,6306.4,129,NA
Italy,ITbol23.03.2020,23.03.2020,m,60,10,6976.6,437.1,NA
Italy,ITbol23.03.2020,23.03.2020,m,70,10,7494.1,1371.4,NA
Italy,ITbol23.03.2020,23.03.2020,m,80,10,4953.9,1358.4,NA
Italy,ITbol23.03.2020,23.03.2020,m,90,10,483.9,119.8,NA
Italy,ITbol23.03.2020,23.03.2020,m,100,10,197.4,88.2,NA
Italy,ITbol26.03.2020,26.03.2020,b,0,10,429.4,0,NA
Italy,ITbol26.03.2020,26.03.2020,b,10,10,513.7,0,NA
Italy,ITbol26.03.2020,26.03.2020,b,20,10,2787.3,0,NA
Italy,ITbol26.03.2020,26.03.2020,b,30,10,5049.8,17,NA
Italy,ITbol26.03.2020,26.03.2020,b,40,10,9326.1,67,NA
Italy,ITbol26.03.2020,26.03.2020,b,50,10,14556.5,243,NA
Italy,ITbol26.03.2020,26.03.2020,b,60,10,13287.3,761,NA
Italy,ITbol26.03.2020,26.03.2020,b,70,10,14245.5,2403,NA
Italy,ITbol26.03.2020,26.03.2020,b,80,10,11037.8,2702,NA
Italy,ITbol26.03.2020,26.03.2020,b,90,10,1497.9,289.7,NA
Italy,ITbol26.03.2020,26.03.2020,b,100,10,1048.6,318.3,NA
Italy,ITbol26.03.2020,26.03.2020,f,0,10,180.6,0,NA
Italy,ITbol26.03.2020,26.03.2020,f,10,10,249.9,0,NA
Italy,ITbol26.03.2020,26.03.2020,f,20,10,1515.2,0,NA
Italy,ITbol26.03.2020,26.03.2020,f,30,10,2502.6,3,NA
Italy,ITbol26.03.2020,26.03.2020,f,40,10,4585.7,18,NA
Italy,ITbol26.03.2020,26.03.2020,f,50,10,6358.7,52,NA
Italy,ITbol26.03.2020,26.03.2020,f,60,10,4409.1,154,NA
Italy,ITbol26.03.2020,26.03.2020,f,70,10,4797.4,555,NA
Italy,ITbol26.03.2020,26.03.2020,f,80,10,4750.2,894,NA
Italy,ITbol26.03.2020,26.03.2020,f,90,10,889.8,181.6,NA
Italy,ITbol26.03.2020,26.03.2020,f,100,10,755.8,152.4,NA
Italy,ITbol26.03.2020,26.03.2020,m,0,10,244.8,0,NA
Italy,ITbol26.03.2020,26.03.2020,m,10,10,261.8,0,NA
Italy,ITbol26.03.2020,26.03.2020,m,20,10,1206.9,0,NA
Italy,ITbol26.03.2020,26.03.2020,m,30,10,2472.9,14,NA
Italy,ITbol26.03.2020,26.03.2020,m,40,10,4611.8,49,NA
Italy,ITbol26.03.2020,26.03.2020,m,50,10,8023.8,190,NA
Italy,ITbol26.03.2020,26.03.2020,m,60,10,8783.2,606,NA
Italy,ITbol26.03.2020,26.03.2020,m,70,10,9339,1846,NA
Italy,ITbol26.03.2020,26.03.2020,m,80,10,6215,1808,NA
Italy,ITbol26.03.2020,26.03.2020,m,90,10,659.1,165,NA
Italy,ITbol26.03.2020,26.03.2020,m,100,10,230.8,108,NA
Italy,ITbol30.03.2020,30.03.2020,b,0,10,590.4,0,NA
Italy,ITbol30.03.2020,30.03.2020,b,10,10,767.8,0,NA
Italy,ITbol30.03.2020,30.03.2020,b,20,10,3839.1,2,NA
Italy,ITbol30.03.2020,30.03.2020,b,30,10,6538.5,20,NA
Italy,ITbol30.03.2020,30.03.2020,b,40,10,12112.8,89,NA
Italy,ITbol30.03.2020,30.03.2020,b,50,10,18722.5,369.2,NA
Italy,ITbol30.03.2020,30.03.2020,b,60,10,16434,1162.6,NA
Italy,ITbol30.03.2020,30.03.2020,b,70,10,17505.6,3457.7,NA
Italy,ITbol30.03.2020,30.03.2020,b,80,10,14219.8,3986,NA
Italy,ITbol30.03.2020,30.03.2020,b,90,10,2245.5,473.7,NA
Italy,ITbol30.03.2020,30.03.2020,b,100,10,1336,465.8,NA
Italy,ITbol30.03.2020,30.03.2020,f,0,10,260.7,0,NA
Italy,ITbol30.03.2020,30.03.2020,f,10,10,372,0,NA
Italy,ITbol30.03.2020,30.03.2020,f,20,10,2137.5,1,NA
Italy,ITbol30.03.2020,30.03.2020,f,30,10,3360.7,2,NA
Italy,ITbol30.03.2020,30.03.2020,f,40,10,6214,23,NA
Italy,ITbol30.03.2020,30.03.2020,f,50,10,8516.9,74,NA
Italy,ITbol30.03.2020,30.03.2020,f,60,10,5598.4,236.1,NA
Italy,ITbol30.03.2020,30.03.2020,f,70,10,6157.9,854.3,NA
Italy,ITbol30.03.2020,30.03.2020,f,80,10,6520.8,1378.4,NA
Italy,ITbol30.03.2020,30.03.2020,f,90,10,1404.6,240.7,NA
Italy,ITbol30.03.2020,30.03.2020,f,100,10,1005.6,273.5,NA
Italy,ITbol30.03.2020,30.03.2020,m,0,10,324.7,0,NA
Italy,ITbol30.03.2020,30.03.2020,m,10,10,392.9,0,NA
Italy,ITbol30.03.2020,30.03.2020,m,20,10,1634.6,1,NA
Italy,ITbol30.03.2020,30.03.2020,m,30,10,3111.8,18,NA
Italy,ITbol30.03.2020,30.03.2020,m,40,10,5814.7,66,NA
Italy,ITbol30.03.2020,30.03.2020,m,50,10,10090,294.2,NA
Italy,ITbol30.03.2020,30.03.2020,m,60,10,10767.5,923.5,NA
Italy,ITbol30.03.2020,30.03.2020,m,70,10,11260.6,2598.5,NA
Italy,ITbol30.03.2020,30.03.2020,m,80,10,7646.7,2604.5,NA
Italy,ITbol30.03.2020,30.03.2020,m,90,10,894.4,277.1,NA
Italy,ITbol30.03.2020,30.03.2020,m,100,10,268.1,147.2,NA
Italy,ITinfo01.04.2020,01.04.2020,b,0,10,0,0,NA
Italy,ITinfo01.04.2020,01.04.2020,b,10,10,0,0,NA
Italy,ITinfo01.04.2020,01.04.2020,b,20,10,3005.5,3,NA
Italy,ITinfo01.04.2020,01.04.2020,b,30,10,7263.2,29,NA
Italy,ITinfo01.04.2020,01.04.2020,b,40,10,13023.6,104,NA
Italy,ITinfo01.04.2020,01.04.2020,b,50,10,20719.4,455.1,NA
Italy,ITinfo01.04.2020,01.04.2020,b,60,10,17557.5,1367.2,NA
Italy,ITinfo01.04.2020,01.04.2020,b,70,10,18855.8,4009.7,NA
Italy,ITinfo01.04.2020,01.04.2020,b,80,10,15681.9,4743.8,NA
Italy,ITinfo01.04.2020,01.04.2020,b,90,10,2646.6,594.1,NA
Italy,ITinfo01.04.2020,01.04.2020,b,100,10,1464.8,551.1,NA
Italy,ITinfo02.04.2020,02.04.2020,b,0,10,0,0,NA
Italy,ITinfo02.04.2020,02.04.2020,b,10,10,0,0,NA
Italy,ITinfo02.04.2020,02.04.2020,b,20,10,6009.5,6,NA
Italy,ITinfo02.04.2020,02.04.2020,b,30,10,7261.4,29,NA
Italy,ITinfo02.04.2020,02.04.2020,b,40,10,13771.7,110,NA
Italy,ITinfo02.04.2020,02.04.2020,b,50,10,20858.9,479.1,NA
Italy,ITinfo02.04.2020,02.04.2020,b,60,10,18128.5,1448.2,NA
Italy,ITinfo02.04.2020,02.04.2020,b,70,10,19278,4196.7,NA
Italy,ITinfo02.04.2020,02.04.2020,b,80,10,16300.7,5029.8,NA
Italy,ITinfo02.04.2020,02.04.2020,b,90,10,2847.3,657.9,NA
Italy,ITinfo02.04.2020,02.04.2020,b,100,10,1518.4,593.3,NA
Italy,ITinfo03.04.2020,03.04.2020,b,0,10,1001.5,1,NA
Italy,ITinfo03.04.2020,03.04.2020,b,10,10,0,0,NA
Italy,ITinfo03.04.2020,03.04.2020,b,20,10,6008.9,6,NA
Italy,ITinfo03.04.2020,03.04.2020,b,30,10,7511.2,30,NA
Italy,ITinfo03.04.2020,03.04.2020,b,40,10,14271.2,114,NA
Italy,ITinfo03.04.2020,03.04.2020,b,50,10,22032.8,506,NA
Italy,ITinfo03.04.2020,03.04.2020,b,60,10,19028.3,1520.1,NA
Italy,ITinfo03.04.2020,03.04.2020,b,70,10,20084.4,4412.3,NA
Italy,ITinfo03.04.2020,03.04.2020,b,80,10,17302.6,5304.4,NA
Italy,ITinfo03.04.2020,03.04.2020,b,90,10,3197.5,714.9,NA
Italy,ITinfo03.04.2020,03.04.2020,b,100,10,1620.4,632.2,NA
Italy,ITinfo04.04.2020,04.04.2020,b,0,10,1001.4,1,NA
Italy,ITinfo04.04.2020,04.04.2020,b,10,10,0,0,NA
Italy,ITinfo04.04.2020,04.04.2020,b,20,10,6008.6,6,NA
Italy,ITinfo04.04.2020,04.04.2020,b,30,10,7761.1,31,NA
Italy,ITinfo04.04.2020,04.04.2020,b,40,10,15271.9,122,NA
Italy,ITinfo04.04.2020,04.04.2020,b,50,10,22945.9,527,NA
Italy,ITinfo04.04.2020,04.04.2020,b,60,10,19497.8,1616.1,NA
Italy,ITinfo04.04.2020,04.04.2020,b,70,10,20696.3,4588.3,NA
Italy,ITinfo04.04.2020,04.04.2020,b,80,10,18091.3,5528.4,NA
Italy,ITinfo04.04.2020,04.04.2020,b,90,10,3400.4,753.9,NA
Italy,ITinfo04.04.2020,04.04.2020,b,100,10,1671.6,654.2,NA
Italy,ITinfo05.04.2020,05.04.2020,b,0,10,1001.4,1,NA
Italy,ITinfo05.04.2020,05.04.2020,b,10,10,0,0,NA
Italy,ITinfo05.04.2020,05.04.2020,b,20,10,7009.6,7,NA
Italy,ITinfo05.04.2020,05.04.2020,b,30,10,8511.7,34,NA
Italy,ITinfo05.04.2020,05.04.2020,b,40,10,16022,128,NA
Italy,ITinfo05.04.2020,05.04.2020,b,50,10,23902.4,549,NA
Italy,ITinfo05.04.2020,05.04.2020,b,60,10,19815.4,1682.1,NA
Italy,ITinfo05.04.2020,05.04.2020,b,70,10,21073.2,4756.3,NA
Italy,ITinfo05.04.2020,05.04.2020,b,80,10,18707.5,5754.4,NA
Italy,ITinfo05.04.2020,05.04.2020,b,90,10,3634,792.6,NA
Italy,ITinfo05.04.2020,05.04.2020,b,100,10,1734.6,676.5,NA
Italy,ITinfo06.04.2020,06.04.2020,b,0,10,1001.3,1,NA
Italy,ITinfo06.04.2020,06.04.2020,b,10,10,0,0,NA
Italy,ITinfo06.04.2020,06.04.2020,b,20,10,7009.3,7,NA
Italy,ITinfo06.04.2020,06.04.2020,b,30,10,8511.3,34,NA
Italy,ITinfo06.04.2020,06.04.2020,b,40,10,17022.6,136,NA
Italy,ITinfo06.04.2020,06.04.2020,b,50,10,24684.9,567,NA
Italy,ITinfo06.04.2020,06.04.2020,b,60,10,20551.1,1724.1,NA
Italy,ITinfo06.04.2020,06.04.2020,b,70,10,21654.3,4909.3,NA
Italy,ITinfo06.04.2020,06.04.2020,b,80,10,19489.9,5956.4,NA
Italy,ITinfo06.04.2020,06.04.2020,b,90,10,3899.5,828.1,NA
Italy,ITinfo06.04.2020,06.04.2020,b,100,10,1798.3,697,NA
Italy,ITinfo07.04.2020,07.04.2020,b,0,10,1001.3,1,NA
Italy,ITinfo07.04.2020,07.04.2020,b,10,10,0,0,NA
Italy,ITinfo07.04.2020,07.04.2020,b,20,10,7009.1,7,NA
Italy,ITinfo07.04.2020,07.04.2020,b,30,10,8761.4,35,NA
Italy,ITinfo07.04.2020,07.04.2020,b,40,10,17648,141,NA
Italy,ITinfo07.04.2020,07.04.2020,b,50,10,24657.1,591.1,NA
Italy,ITinfo07.04.2020,07.04.2020,b,60,10,20720.2,1821.2,NA
Italy,ITinfo07.04.2020,07.04.2020,b,70,10,22024.4,5103.7,NA
Italy,ITinfo07.04.2020,07.04.2020,b,80,10,20071,6254.8,NA
Italy,ITinfo07.04.2020,07.04.2020,b,90,10,4136.5,887.3,NA
Italy,ITinfo07.04.2020,07.04.2020,b,100,10,1856.5,729,NA
Italy,ITinfo08.04.2020,08.04.2020,b,0,10,1001.1,1,NA
Italy,ITinfo08.04.2020,08.04.2020,b,10,10,0,0,NA
Italy,ITinfo08.04.2020,08.04.2020,b,20,10,6006.7,6,NA
Italy,ITinfo08.04.2020,08.04.2020,b,30,10,8759.7,35,NA
Italy,ITinfo08.04.2020,08.04.2020,b,40,10,16240.3,146,NA
Italy,ITinfo08.04.2020,08.04.2020,b,50,10,25486.7,611,NA
Italy,ITinfo08.04.2020,08.04.2020,b,60,10,21190.2,1905.1,NA
Italy,ITinfo08.04.2020,08.04.2020,b,70,10,22439.5,5245.3,NA
Italy,ITinfo08.04.2020,08.04.2020,b,80,10,20843.7,6496.4,NA
Italy,ITinfo08.04.2020,08.04.2020,b,90,10,4488.5,951.4,NA
Italy,ITinfo08.04.2020,08.04.2020,b,100,10,1945.6,764.7,NA
Italy,ITinfo09.04.2020,09.04.2020,b,0,10,1001.1,1,NA
Italy,ITinfo09.04.2020,09.04.2020,b,10,10,0,0,NA
Italy,ITinfo09.04.2020,09.04.2020,b,20,10,7007.5,7,NA
Italy,ITinfo09.04.2020,09.04.2020,b,30,10,9009.6,36,NA
Italy,ITinfo09.04.2020,09.04.2020,b,40,10,17018.2,153,NA
Italy,ITinfo09.04.2020,09.04.2020,b,50,10,26611.7,638,NA
Italy,ITinfo09.04.2020,09.04.2020,b,60,10,21767.7,1957.1,NA
Italy,ITinfo09.04.2020,09.04.2020,b,70,10,22956.1,5366.3,NA
Italy,ITinfo09.04.2020,09.04.2020,b,80,10,21671.5,6711.4,NA
Italy,ITinfo09.04.2020,09.04.2020,b,90,10,4823.4,996.5,NA
Italy,ITinfo09.04.2020,09.04.2020,b,100,10,2019.2,787.6,NA
Italy,ITinfo17.03.2020,17.03.2020,b,0,10,0,0,NA
Italy,ITinfo17.03.2020,17.03.2020,b,10,10,0,0,NA
Italy,ITinfo17.03.2020,17.03.2020,b,20,10,0,0,NA
Italy,ITinfo17.03.2020,17.03.2020,b,30,10,1666.7,5,NA
Italy,ITinfo17.03.2020,17.03.2020,b,40,10,3000,12,NA
Italy,ITinfo17.03.2020,17.03.2020,b,50,10,5600,56,NA
Italy,ITinfo17.03.2020,17.03.2020,b,60,10,4942.9,173,NA
Italy,ITinfo17.03.2020,17.03.2020,b,70,10,5756.1,708,NA
Italy,ITinfo17.03.2020,17.03.2020,b,80,10,4341.8,851,NA
Italy,ITinfo17.03.2020,17.03.2020,b,90,10,419.7,117.2,NA
Italy,ITinfo17.03.2020,17.03.2020,b,100,10,444.9,80.8,NA
Italy,ITinfo18.03.2020,18.03.2020,b,0,10,0,0,NA
Italy,ITinfo18.03.2020,18.03.2020,b,10,10,0,0,NA
Italy,ITinfo18.03.2020,18.03.2020,b,20,10,0,0,NA
Italy,ITinfo18.03.2020,18.03.2020,b,30,10,2333.3,7,NA
Italy,ITinfo18.03.2020,18.03.2020,b,40,10,3600,18,NA
Italy,ITinfo18.03.2020,18.03.2020,b,50,10,5909.1,65,NA
Italy,ITinfo18.03.2020,18.03.2020,b,60,10,5641,220,NA
Italy,ITinfo18.03.2020,18.03.2020,b,70,10,6388.1,856,NA
Italy,ITinfo18.03.2020,18.03.2020,b,80,10,4830.1,995,NA
Italy,ITinfo18.03.2020,18.03.2020,b,90,10,490.8,135.5,NA
Italy,ITinfo18.03.2020,18.03.2020,b,100,10,500.5,93.5,NA
Italy,ITinfo19.03.2020,19.03.2020,b,0,10,0,0,NA
Italy,ITinfo19.03.2020,19.03.2020,b,10,10,0,0,NA
Italy,ITinfo19.03.2020,19.03.2020,b,20,10,0,0,NA
Italy,ITinfo19.03.2020,19.03.2020,b,30,10,2250,9,NA
Italy,ITinfo19.03.2020,19.03.2020,b,40,10,4166.7,25,NA
Italy,ITinfo19.03.2020,19.03.2020,b,50,10,6916.7,83,NA
Italy,ITinfo19.03.2020,19.03.2020,b,60,10,6367.3,312,NA
Italy,ITinfo19.03.2020,19.03.2020,b,70,10,7124.2,1090,NA
Italy,ITinfo19.03.2020,19.03.2020,b,80,10,5357.8,1243,NA
Italy,ITinfo19.03.2020,19.03.2020,b,90,10,560.5,168.3,NA
Italy,ITinfo19.03.2020,19.03.2020,b,100,10,552.8,116.7,NA
Italy,ITinfo20.03.2020,20.03.2020,b,0,10,0,0,NA
Italy,ITinfo20.03.2020,20.03.2020,b,10,10,0,0,NA
Italy,ITinfo20.03.2020,20.03.2020,b,20,10,0,0,NA
Italy,ITinfo20.03.2020,20.03.2020,b,30,10,3018.6,9,NA
Italy,ITinfo20.03.2020,20.03.2020,b,40,10,5433.5,27,NA
Italy,ITinfo20.03.2020,20.03.2020,b,50,10,8507,93,NA
Italy,ITinfo20.03.2020,20.03.2020,b,60,10,7523.6,329.1,NA
Italy,ITinfo20.03.2020,20.03.2020,b,70,10,8452.1,1134.4,NA
Italy,ITinfo20.03.2020,20.03.2020,b,80,10,6302,1309.4,NA
Italy,ITinfo20.03.2020,20.03.2020,b,90,10,688.9,176.2,NA
Italy,ITinfo20.03.2020,20.03.2020,b,100,10,643.8,121.9,NA
Italy,ITinfo21.03.2020,21.03.2020,b,0,10,0,0,NA
Italy,ITinfo21.03.2020,21.03.2020,b,10,10,0,0,NA
Italy,ITinfo21.03.2020,21.03.2020,b,20,10,0,0,NA
Italy,ITinfo21.03.2020,21.03.2020,b,30,10,3693.2,11,NA
Italy,ITinfo21.03.2020,21.03.2020,b,40,10,6244.9,31,NA
Italy,ITinfo21.03.2020,21.03.2020,b,50,10,9317,111,NA
Italy,ITinfo21.03.2020,21.03.2020,b,60,10,8684.7,388.1,NA
Italy,ITinfo21.03.2020,21.03.2020,b,70,10,9647.9,1341.4,NA
Italy,ITinfo21.03.2020,21.03.2020,b,80,10,7211.5,1525.4,NA
Italy,ITinfo21.03.2020,21.03.2020,b,90,10,827.9,105.6,NA
Italy,ITinfo21.03.2020,21.03.2020,b,100,10,730.3,256.5,NA
Italy,ITinfo22.03.2020,22.03.2020,b,0,10,0,0,NA
Italy,ITinfo22.03.2020,22.03.2020,b,10,10,0,0,NA
Italy,ITinfo22.03.2020,22.03.2020,b,20,10,0,0,NA
Italy,ITinfo22.03.2020,22.03.2020,b,30,10,4026.6,12,NA
Italy,ITinfo22.03.2020,22.03.2020,b,40,10,6375.4,38,NA
Italy,ITinfo22.03.2020,22.03.2020,b,50,10,10685.9,138,NA
Italy,ITinfo22.03.2020,22.03.2020,b,60,10,9442.3,469.1,NA
Italy,ITinfo22.03.2020,22.03.2020,b,70,10,10428.3,1585.4,NA
Italy,ITinfo22.03.2020,22.03.2020,b,80,10,7802.6,1806.4,NA
Italy,ITinfo22.03.2020,22.03.2020,b,90,10,937.1,132.6,NA
Italy,ITinfo22.03.2020,22.03.2020,b,100,10,800.5,283.5,NA
Italy,ITinfo23.03.2020,23.03.2020,b,0,10,0,0,NA
Italy,ITinfo23.03.2020,23.03.2020,b,10,10,0,0,NA
Italy,ITinfo23.03.2020,23.03.2020,b,20,10,0,0,NA
Italy,ITinfo23.03.2020,23.03.2020,b,30,10,4024.6,12,NA
Italy,ITinfo23.03.2020,23.03.2020,b,40,10,6875.3,41,NA
Italy,ITinfo23.03.2020,23.03.2020,b,50,10,11268.8,168,NA
Italy,ITinfo23.03.2020,23.03.2020,b,60,10,10467.7,541.1,NA
Italy,ITinfo23.03.2020,23.03.2020,b,70,10,11402.9,1768.4,NA
Italy,ITinfo23.03.2020,23.03.2020,b,80,10,8624.7,2023.4,NA
Italy,ITinfo23.03.2020,23.03.2020,b,90,10,1076.8,161.4,NA
Italy,ITinfo23.03.2020,23.03.2020,b,100,10,872.6,303.7,NA
Italy,ITinfo24.03.2020,24.03.2020,b,0,10,0,0,NA
Italy,ITinfo24.03.2020,24.03.2020,b,10,10,0,0,NA
Italy,ITinfo24.03.2020,24.03.2020,b,20,10,0,0,NA
Italy,ITinfo24.03.2020,24.03.2020,b,30,10,4692.9,14,NA
Italy,ITinfo24.03.2020,24.03.2020,b,40,10,7709.8,46,NA
Italy,ITinfo24.03.2020,24.03.2020,b,50,10,12004.7,191,NA
Italy,ITinfo24.03.2020,24.03.2020,b,60,10,11285.4,606.1,NA
Italy,ITinfo24.03.2020,24.03.2020,b,70,10,12318.9,1960.4,NA
Italy,ITinfo24.03.2020,24.03.2020,b,80,10,9424,2221.4,NA
Italy,ITinfo24.03.2020,24.03.2020,b,90,10,1201.9,186.3,NA
Italy,ITinfo24.03.2020,24.03.2020,b,100,10,932.4,316.8,NA
Italy,ITinfo25.03.2020,25.03.2020,b,0,10,0,0,NA
