Country,Region,Code,Date,Sex,Age,AgeInt,Metric,Measure,Value,Short
Spain,All,ES27.03.2020,27.03.2020,b,40,10,Count,Measure,19,ES
Spain,All,ES27.03.2020,27.03.2020,b,50,10,Count,Measure,37,ES
Spain,All,ES27.03.2020,27.03.2020,b,60,10,Count,Measure,123,ES
Spain,All,ES27.03.2020,27.03.2020,b,70,10,Count,Measure,343,ES
Spain,All,ES27.03.2020,27.03.2020,b,80,10,Count,Measure,642,ES
Spain,All,ES27.03.2020,27.03.2020,b,90,15,Count,Measure,266,ES
Spain,All,ES27.03.2020,27.03.2020,b,UNK,NA,Count,Measure,4248,ES
Spain,All,ES27.03.2020,27.03.2020,f,0,10,Count,Measure,83,ES
Spain,All,ES27.03.2020,27.03.2020,f,10,10,Count,Measure,174,ES
Spain,All,ES27.03.2020,27.03.2020,f,20,10,Count,Measure,1228,ES
Spain,All,ES27.03.2020,27.03.2020,f,30,10,Count,Measure,2148,ES
Spain,All,ES27.03.2020,27.03.2020,f,40,10,Count,Measure,2973,ES
Spain,All,ES27.03.2020,27.03.2020,f,50,10,Count,Measure,3368,ES
Spain,All,ES27.03.2020,27.03.2020,f,60,10,Count,Measure,2790,ES
Spain,All,ES27.03.2020,27.03.2020,f,70,10,Count,Measure,2396,ES
Spain,All,ES27.03.2020,27.03.2020,f,80,10,Count,Measure,2076,ES
Spain,All,ES27.03.2020,27.03.2020,f,90,15,Count,Measure,891,ES
Spain,All,ES27.03.2020,27.03.2020,f,0,10,Count,Measure,0,ES
Spain,All,ES27.03.2020,27.03.2020,f,10,10,Count,Measure,1,ES
Spain,All,ES27.03.2020,27.03.2020,f,20,10,Count,Measure,0,ES
Spain,All,ES27.03.2020,27.03.2020,f,30,10,Count,Measure,4,ES
Spain,All,ES27.03.2020,27.03.2020,f,40,10,Count,Measure,10,ES
Spain,All,ES27.03.2020,27.03.2020,f,50,10,Count,Measure,8,ES
Spain,All,ES27.03.2020,27.03.2020,f,60,10,Count,Measure,45,ES
Spain,All,ES27.03.2020,27.03.2020,f,70,10,Count,Measure,95,ES
Spain,All,ES27.03.2020,27.03.2020,f,80,10,Count,Measure,258,ES
Spain,All,ES27.03.2020,27.03.2020,f,90,15,Count,Measure,129,ES
Spain,All,ES27.03.2020,27.03.2020,m,0,10,Count,Measure,103,ES
Spain,All,ES27.03.2020,27.03.2020,m,10,10,Count,Measure,143,ES
Spain,All,ES27.03.2020,27.03.2020,m,20,10,Count,Measure,857,ES
Spain,All,ES27.03.2020,27.03.2020,m,30,10,Count,Measure,1626,ES
Spain,All,ES27.03.2020,27.03.2020,m,40,10,Count,Measure,2578,ES
Spain,All,ES27.03.2020,27.03.2020,m,50,10,Count,Measure,3054,ES
Spain,All,ES27.03.2020,27.03.2020,m,60,10,Count,Measure,3187,ES
Spain,All,ES27.03.2020,27.03.2020,m,70,10,Count,Measure,3527,ES
Spain,All,ES27.03.2020,27.03.2020,m,80,10,Count,Measure,2421,ES
Spain,All,ES27.03.2020,27.03.2020,m,90,15,Count,Measure,574,ES
Spain,All,ES27.03.2020,27.03.2020,m,0,10,Count,Measure,0,ES
Spain,All,ES27.03.2020,27.03.2020,m,10,10,Count,Measure,0,ES
Spain,All,ES27.03.2020,27.03.2020,m,20,10,Count,Measure,4,ES
Spain,All,ES27.03.2020,27.03.2020,m,30,10,Count,Measure,3,ES
Spain,All,ES27.03.2020,27.03.2020,m,40,10,Count,Measure,9,ES
Spain,All,ES27.03.2020,27.03.2020,m,50,10,Count,Measure,29,ES
Spain,All,ES27.03.2020,27.03.2020,m,60,10,Count,Measure,78,ES
Spain,All,ES27.03.2020,27.03.2020,m,70,10,Count,Measure,248,ES
Spain,All,ES27.03.2020,27.03.2020,m,80,10,Count,Measure,384,ES
Spain,All,ES27.03.2020,27.03.2020,m,90,15,Count,Measure,137,ES
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,0,10,Count,Measure,19,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,10,10,Count,Measure,38,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,20,10,Count,Measure,278,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,30,10,Count,Measure,563,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,40,10,Count,Measure,913,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,50,10,Count,Measure,1149,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,60,10,Count,Measure,1066,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,70,10,Count,Measure,984,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,80,10,Count,Measure,748,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,90,15,Count,Measure,299,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,TOT,NA,Count,Measure,6057,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,0,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,10,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,20,10,Count,Measure,1,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,30,10,Count,Measure,2,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,40,10,Count,Measure,4,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,50,10,Count,Measure,6,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,60,10,Count,Measure,25,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,70,10,Count,Measure,66,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,80,10,Count,Measure,130,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,90,15,Count,Measure,63,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,b,TOT,NA,Count,Measure,297,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,0,10,Count,Measure,7,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,10,10,Count,Measure,24,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,20,10,Count,Measure,190,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,30,10,Count,Measure,355,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,40,10,Count,Measure,526,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,50,10,Count,Measure,622,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,60,10,Count,Measure,486,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,70,10,Count,Measure,392,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,80,10,Count,Measure,365,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,90,15,Count,Measure,202,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,TOT,NA,Count,Measure,3169,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,0,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,10,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,20,10,Count,Measure,1,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,30,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,40,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,50,10,Count,Measure,5,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,60,10,Count,Measure,3,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,70,10,Count,Measure,24,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,80,10,Count,Measure,48,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,90,15,Count,Measure,32,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,f,TOT,NA,Count,Measure,113,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,0,10,Count,Measure,12,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,10,10,Count,Measure,14,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,20,10,Count,Measure,88,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,30,10,Count,Measure,208,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,40,10,Count,Measure,387,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,50,10,Count,Measure,527,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,60,10,Count,Measure,580,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,70,10,Count,Measure,592,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,80,10,Count,Measure,383,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,90,15,Count,Measure,97,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,TOT,NA,Count,Measure,2888,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,0,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,10,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,20,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,30,10,Count,Measure,2,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,40,10,Count,Measure,4,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,50,10,Count,Measure,1,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,60,10,Count,Measure,22,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,70,10,Count,Measure,42,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,80,10,Count,Measure,82,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,90,15,Count,Measure,31,ES_PV
Spain,Basque Country,ES_PV28.03.2020,28.03.2020,m,TOT,NA,Count,Measure,184,ES_PV
Spain,All,ES28.03.2020,28.03.2020,b,0,10,Count,Measure,207,ES
Spain,All,ES28.03.2020,28.03.2020,b,10,10,Count,Measure,360,ES
Spain,All,ES28.03.2020,28.03.2020,b,20,10,Count,Measure,2802,ES
Spain,All,ES28.03.2020,28.03.2020,b,30,10,Count,Measure,5168,ES
Spain,All,ES28.03.2020,28.03.2020,b,40,10,Count,Measure,7731,ES
Spain,All,ES28.03.2020,28.03.2020,b,50,10,Count,Measure,9135,ES
Spain,All,ES28.03.2020,28.03.2020,b,60,10,Count,Measure,8495,ES
Spain,All,ES28.03.2020,28.03.2020,b,70,10,Count,Measure,8416,ES
Spain,All,ES28.03.2020,28.03.2020,b,80,10,Count,Measure,6117,ES
Spain,All,ES28.03.2020,28.03.2020,b,90,15,Count,Measure,1804,ES
Spain,All,ES28.03.2020,28.03.2020,b,UNK,NA,Count,Measure,28562,ES
Spain,All,ES28.03.2020,28.03.2020,b,0,10,Count,Measure,0,ES
Spain,All,ES28.03.2020,28.03.2020,b,10,10,Count,Measure,1,ES
Spain,All,ES28.03.2020,28.03.2020,b,20,10,Count,Measure,6,ES
Spain,All,ES28.03.2020,28.03.2020,b,30,10,Count,Measure,10,ES
Spain,All,ES28.03.2020,28.03.2020,b,40,10,Count,Measure,35,ES
Spain,All,ES28.03.2020,28.03.2020,b,50,10,Count,Measure,74,ES
Spain,All,ES28.03.2020,28.03.2020,b,60,10,Count,Measure,225,ES
Spain,All,ES28.03.2020,28.03.2020,b,70,10,Count,Measure,749,ES
Spain,All,ES28.03.2020,28.03.2020,b,80,10,Count,Measure,1195,ES
Spain,All,ES28.03.2020,28.03.2020,b,90,15,Count,Measure,438,ES
Spain,All,ES28.03.2020,28.03.2020,b,UNK,NA,Count,Measure,3795,ES
Spain,All,ES28.03.2020,28.03.2020,f,0,10,Count,Measure,96,ES
Spain,All,ES28.03.2020,28.03.2020,f,10,10,Count,Measure,195,ES
Spain,All,ES28.03.2020,28.03.2020,f,20,10,Count,Measure,1693,ES
Spain,All,ES28.03.2020,28.03.2020,f,30,10,Count,Measure,2957,ES
Spain,All,ES28.03.2020,28.03.2020,f,40,10,Count,Measure,4143,ES
Spain,All,ES28.03.2020,28.03.2020,f,50,10,Count,Measure,4751,ES
Spain,All,ES28.03.2020,28.03.2020,f,60,10,Count,Measure,3903,ES
Spain,All,ES28.03.2020,28.03.2020,f,70,10,Count,Measure,3422,ES
Spain,All,ES28.03.2020,28.03.2020,f,80,10,Count,Measure,2820,ES
Spain,All,ES28.03.2020,28.03.2020,f,90,15,Count,Measure,1074,ES
Spain,All,ES28.03.2020,28.03.2020,f,0,10,Count,Measure,0,ES
Spain,All,ES28.03.2020,28.03.2020,f,10,10,Count,Measure,1,ES
Spain,All,ES28.03.2020,28.03.2020,f,20,10,Count,Measure,0,ES
Spain,All,ES28.03.2020,28.03.2020,f,30,10,Count,Measure,5,ES
Spain,All,ES28.03.2020,28.03.2020,f,40,10,Count,Measure,16,ES
Spain,All,ES28.03.2020,28.03.2020,f,50,10,Count,Measure,18,ES
Spain,All,ES28.03.2020,28.03.2020,f,60,10,Count,Measure,75,ES
Spain,All,ES28.03.2020,28.03.2020,f,70,10,Count,Measure,213,ES
Spain,All,ES28.03.2020,28.03.2020,f,80,10,Count,Measure,467,ES
Spain,All,ES28.03.2020,28.03.2020,f,90,15,Count,Measure,215,ES
Spain,All,ES28.03.2020,28.03.2020,m,0,10,Count,Measure,110,ES
Spain,All,ES28.03.2020,28.03.2020,m,10,10,Count,Measure,162,ES
Spain,All,ES28.03.2020,28.03.2020,m,20,10,Count,Measure,1106,ES
Spain,All,ES28.03.2020,28.03.2020,m,30,10,Count,Measure,2210,ES
Spain,All,ES28.03.2020,28.03.2020,m,40,10,Count,Measure,3586,ES
Spain,All,ES28.03.2020,28.03.2020,m,50,10,Count,Measure,4382,ES
Spain,All,ES28.03.2020,28.03.2020,m,60,10,Count,Measure,4589,ES
Spain,All,ES28.03.2020,28.03.2020,m,70,10,Count,Measure,4994,ES
Spain,All,ES28.03.2020,28.03.2020,m,80,10,Count,Measure,3297,ES
Spain,All,ES28.03.2020,28.03.2020,m,90,15,Count,Measure,730,ES
Spain,All,ES28.03.2020,28.03.2020,m,0,10,Count,Measure,0,ES
Spain,All,ES28.03.2020,28.03.2020,m,10,10,Count,Measure,0,ES
Spain,All,ES28.03.2020,28.03.2020,m,20,10,Count,Measure,6,ES
Spain,All,ES28.03.2020,28.03.2020,m,30,10,Count,Measure,5,ES
Spain,All,ES28.03.2020,28.03.2020,m,40,10,Count,Measure,19,ES
Spain,All,ES28.03.2020,28.03.2020,m,50,10,Count,Measure,55,ES
Spain,All,ES28.03.2020,28.03.2020,m,60,10,Count,Measure,150,ES
Spain,All,ES28.03.2020,28.03.2020,m,70,10,Count,Measure,541,ES
Spain,All,ES28.03.2020,28.03.2020,m,80,10,Count,Measure,720,ES
Spain,All,ES28.03.2020,28.03.2020,m,90,15,Count,Measure,218,ES
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,0,10,Count,Measure,19,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,10,10,Count,Measure,41,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,20,10,Count,Measure,288,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,30,10,Count,Measure,591,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,40,10,Count,Measure,950,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,50,10,Count,Measure,1208,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,60,10,Count,Measure,1103,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,70,10,Count,Measure,1024,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,80,10,Count,Measure,786,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,90,15,Count,Measure,310,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,TOT,NA,Count,Measure,6320,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,0,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,10,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,20,10,Count,Measure,1,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,30,10,Count,Measure,2,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,40,10,Count,Measure,4,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,50,10,Count,Measure,7,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,60,10,Count,Measure,26,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,70,10,Count,Measure,78,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,80,10,Count,Measure,140,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,90,15,Count,Measure,67,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,b,TOT,NA,Count,Measure,325,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,0,10,Count,Measure,7,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,10,10,Count,Measure,25,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,20,10,Count,Measure,195,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,30,10,Count,Measure,369,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,40,10,Count,Measure,548,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,50,10,Count,Measure,653,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,60,10,Count,Measure,505,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,70,10,Count,Measure,408,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,80,10,Count,Measure,389,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,90,15,Count,Measure,207,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,TOT,NA,Count,Measure,3306,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,0,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,10,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,20,10,Count,Measure,1,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,30,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,40,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,50,10,Count,Measure,6,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,60,10,Count,Measure,3,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,70,10,Count,Measure,27,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,80,10,Count,Measure,51,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,90,15,Count,Measure,35,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,f,TOT,NA,Count,Measure,123,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,0,10,Count,Measure,12,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,10,10,Count,Measure,16,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,20,10,Count,Measure,93,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,30,10,Count,Measure,222,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,40,10,Count,Measure,402,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,50,10,Count,Measure,555,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,60,10,Count,Measure,598,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,70,10,Count,Measure,616,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,80,10,Count,Measure,397,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,90,15,Count,Measure,103,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,TOT,NA,Count,Measure,3014,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,0,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,10,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,20,10,Count,Measure,0,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,30,10,Count,Measure,2,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,40,10,Count,Measure,4,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,50,10,Count,Measure,1,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,60,10,Count,Measure,23,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,70,10,Count,Measure,51,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,80,10,Count,Measure,89,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,90,15,Count,Measure,32,ES_PV
Spain,Basque Country,ES_PV29.03.2020,29.03.2020,m,TOT,NA,Count,Measure,202,ES_PV
Spain,All,ES29.03.2020,29.03.2020,b,0,10,Count,Measure,212,ES
Spain,All,ES29.03.2020,29.03.2020,b,10,10,Count,Measure,368,ES
Spain,All,ES29.03.2020,29.03.2020,b,20,10,Count,Measure,2883,ES
Spain,All,ES29.03.2020,29.03.2020,b,30,10,Count,Measure,5351,ES
Spain,All,ES29.03.2020,29.03.2020,b,40,10,Count,Measure,7965,ES
Spain,All,ES29.03.2020,29.03.2020,b,50,10,Count,Measure,9390,ES
Spain,All,ES29.03.2020,29.03.2020,b,60,10,Count,Measure,8744,ES
Spain,All,ES29.03.2020,29.03.2020,b,70,10,Count,Measure,8625,ES
Spain,All,ES29.03.2020,29.03.2020,b,80,10,Count,Measure,6255,ES
Spain,All,ES29.03.2020,29.03.2020,b,90,15,Count,Measure,1833,ES
Spain,All,ES29.03.2020,29.03.2020,b,UNK,NA,Count,Measure,33569,ES
Spain,All,ES29.03.2020,29.03.2020,b,0,10,Count,Measure,0,ES
Spain,All,ES29.03.2020,29.03.2020,b,10,10,Count,Measure,1,ES
Spain,All,ES29.03.2020,29.03.2020,b,20,10,Count,Measure,6,ES
Spain,All,ES29.03.2020,29.03.2020,b,30,10,Count,Measure,10,ES
Spain,All,ES29.03.2020,29.03.2020,b,40,10,Count,Measure,36,ES
Spain,All,ES29.03.2020,29.03.2020,b,50,10,Count,Measure,78,ES
Spain,All,ES29.03.2020,29.03.2020,b,60,10,Count,Measure,232,ES
Spain,All,ES29.03.2020,29.03.2020,b,70,10,Count,Measure,759,ES
Spain,All,ES29.03.2020,29.03.2020,b,80,10,Count,Measure,1216,ES
Spain,All,ES29.03.2020,29.03.2020,b,90,15,Count,Measure,446,ES
Spain,All,ES29.03.2020,29.03.2020,b,UNK,NA,Count,Measure,4556,ES
Spain,All,ES29.03.2020,29.03.2020,f,0,10,Count,Measure,98,ES
Spain,All,ES29.03.2020,29.03.2020,f,10,10,Count,Measure,197,ES
Spain,All,ES29.03.2020,29.03.2020,f,20,10,Count,Measure,1749,ES
Spain,All,ES29.03.2020,29.03.2020,f,30,10,Count,Measure,3069,ES
Spain,All,ES29.03.2020,29.03.2020,f,40,10,Count,Measure,4265,ES
Spain,All,ES29.03.2020,29.03.2020,f,50,10,Count,Measure,4897,ES
Spain,All,ES29.03.2020,29.03.2020,f,60,10,Count,Measure,4041,ES
Spain,All,ES29.03.2020,29.03.2020,f,70,10,Count,Measure,3519,ES
Spain,All,ES29.03.2020,29.03.2020,f,80,10,Count,Measure,2892,ES
Spain,All,ES29.03.2020,29.03.2020,f,90,15,Count,Measure,1096,ES
Spain,All,ES29.03.2020,29.03.2020,f,0,10,Count,Measure,0,ES
Spain,All,ES29.03.2020,29.03.2020,f,10,10,Count,Measure,1,ES
Spain,All,ES29.03.2020,29.03.2020,f,20,10,Count,Measure,0,ES
Spain,All,ES29.03.2020,29.03.2020,f,30,10,Count,Measure,5,ES
Spain,All,ES29.03.2020,29.03.2020,f,40,10,Count,Measure,16,ES
Spain,All,ES29.03.2020,29.03.2020,f,50,10,Count,Measure,19,ES
